state_abbr,date,handle,revenue,hold,taxes,primary_key,state,population_total,population_under_18,earnings_median,population_over_18,online,in_person,Ways_to_bet,tax_status,year,month
LA,June 2022,132438215.0,10891261.0,0.0819999999999999,1424413.0,386,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2022,6
LA,July 2022,118522225.0,20980159.0,0.177,2442246.0,387,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2022,7
LA,August 2022,128251857.0,9587258.0,0.075,1775179.0,388,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2022,8
LA,September 2022,203807226.0,33390478.0,0.1639999999999999,4040335.0,389,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2022,9
LA,October 2022,255805485.0,30774673.0,0.12,4308649.0,390,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2022,10
LA,November 2022,268638967.0,-25318031.0,-0.094,4244196.0,391,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2022,11
LA,December 2022,254753433.0,37290999.0,0.146,4365471.0,392,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2022,12
LA,January 2023,282269901.0,35725850.0,0.127,3330035.0,393,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2023,1
LA,February 2023,197709561.0,23295088.0,0.118,2554375.0,394,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2023,2
LA,March 2023,249280628.0,32319508.0,0.13,3590725.0,395,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2023,3
LA,April 2023,209746932.0,23414940.0,0.1119999999999999,2945211.0,396,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2023,4
LA,May 2023,195123855.0,29860212.0,0.153,3579595.0,397,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2023,5
LA,June 2023,160083233.0,13981060.0,0.087,1697439.0,398,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2023,6
LA,July 2023,134757491.0,18282477.0,0.136,2185154.0,399,Louisiana,4624047,1082043,34896,3542004,YES,YES,Online & In-Person,,2023,7
MA,January 2023,642630.0,-8227.0,-0.013,-1417.0,400,Massachusetts,6984723,1361940,50683,5622783,YES,YES,Online & In-Person,,2023,1
MA,February 2023,24979240.0,1486743.0,0.06,213795.0,401,Massachusetts,6984723,1361940,50683,5622783,YES,YES,Online & In-Person,,2023,2
MA,March 2023,584476649.0,48289185.0,0.083,9339417.0,402,Massachusetts,6984723,1361940,50683,5622783,YES,YES,Online & In-Person,,2023,3
MA,April 2023,574829883.0,60281564.0,0.105,11799200.0,403,Massachusetts,6984723,1361940,50683,5622783,YES,YES,Online & In-Person,,2023,4
MA,May 2023,457140440.0,62073252.0,0.136,12120399.0,404,Massachusetts,6984723,1361940,50683,5622783,YES,YES,Online & In-Person,,2023,5
MA,June 2023,327303984.0,33000352.0,0.1009999999999999,6433223.0,405,Massachusetts,6984723,1361940,50683,5622783,YES,YES,Online & In-Person,,2023,6
MA,July 2023,296099657.0,30132777.0,0.102,5812041.0,406,Massachusetts,6984723,1361940,50683,5622783,YES,YES,Online & In-Person,,2023,7
MD,December 2021,16552430.0,3170001.0,0.192,469297.0,407,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2021,12
MD,January 2022,32530831.0,4375316.0,0.134,644098.0,408,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2022,1
MD,February 2022,25526148.0,955377.0,0.037,134628.0,409,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2022,2
MD,March 2022,31025892.0,3927573.0,0.127,577019.0,410,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2022,3
MD,April 2022,26908845.0,2838501.0,0.105,415801.0,411,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2022,4
MD,May 2022,23095542.0,3077031.0,0.133,452897.0,412,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2022,5
MD,June 2022,19121331.0,1309834.0,0.069,189323.0,413,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2022,6
MD,July 2022,15492757.0,2026548.0,0.131,298177.0,414,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2022,7
MD,August 2022,18650802.0,3231851.0,0.173,477840.0,415,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2022,8
MD,September 2022,31376072.0,6639776.0,0.212,984308.0,416,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2022,9
MD,October 2022,39663586.0,5309436.0,0.134,781642.0,417,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2022,10
MD,November 2022,219071374.0,30620539.0,0.14,704728.0,418,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2022,11
MD,December 2022,497121656.0,85168804.0,0.171,440043.0,419,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2022,12
MD,January 2023,441481779.0,59601405.0,0.135,2114613.0,420,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2023,1
MD,February 2023,339421546.0,40214644.0,0.118,2796880.0,421,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2023,2
MD,March 2023,385967195.0,47548313.0,0.123,5310057.0,422,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2023,3
MD,April 2023,328454397.0,35644586.0,0.109,3864686.0,423,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2023,4
MD,May 2023,320199671.0,42742217.0,0.133,4650711.0,424,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2023,5
MD,June 2023,254476790.0,27077118.0,0.106,2835051.0,425,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2023,6
MD,July 2023,247412348.0,28114521.0,0.114,3312633.0,426,Maryland,6165129,1360097,50548,4805032,YES,YES,Online & In-Person,,2023,7
MI,March 2020,593956.0,105548.0,0.178,8866.0,427,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2020,3
MI,April 2020,0.0,0.0,0.0,0.0,428,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2020,4
MI,May 2020,0.0,0.0,0.0,0.0,429,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2020,5
MI,June 2020,0.0,0.0,0.0,0.0,430,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2020,6
MI,July 2020,0.0,0.0,0.0,0.0,431,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2020,7
MI,August 2020,15744256.0,1977052.0,0.126,166072.0,432,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2020,8
MI,September 2020,33503929.0,4376407.0,0.131,367618.0,433,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2020,9
MI,October 2020,46120824.0,7596972.0,0.165,638146.0,434,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2020,10
MI,November 2020,25080140.0,2337638.0,0.093,196362.0,435,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2020,11
MI,December 2020,9720393.0,1883240.0,0.1939999999999999,158192.0,436,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2020,12
MI,January 2021,150849896.0,17423564.0,0.1159999999999999,517022.0,437,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2021,1
MI,February 2021,325569037.0,9395302.0,0.0289999999999999,233294.0,438,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2021,2
MI,March 2021,383691892.0,35238593.0,0.092,1111886.0,439,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2021,3
MI,April 2021,274212630.0,21922961.0,0.08,629336.0,440,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2021,4
MI,May 2021,257748035.0,21228714.0,0.0819999999999999,1140664.0,441,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2021,5
MI,June 2021,259504202.0,27244793.0,0.105,1638701.0,442,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2021,6
MI,July 2021,206267088.0,20766255.0,0.1009999999999999,1241237.0,443,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2021,7
MI,August 2021,208565955.0,17536332.0,0.084,896007.0,444,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2021,8
MI,September 2021,386780231.0,27135351.0,0.07,981126.0,445,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2021,9
MI,October 2021,497565425.0,26947289.0,0.054,1129191.0,446,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2021,10
MI,November 2021,500521376.0,58762835.0,0.1169999999999999,2893243.0,447,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2021,11
MI,December 2021,514630536.0,35920227.0,0.07,1201105.0,448,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2021,12
MI,January 2022,532681710.0,36647758.0,0.069,2135046.0,449,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2022,1
MI,February 2022,423768381.0,21633471.0,0.051,508254.0,450,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2022,2
MI,March 2022,477967947.0,32445133.0,0.068,1466772.0,451,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2022,3
MI,April 2022,396009819.0,32630491.0,0.0819999999999999,1696097.0,452,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2022,4
MI,May 2022,356130390.0,35920231.0,0.1009999999999999,1992223.0,453,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2022,5
MI,June 2022,292389429.0,15826610.0,0.054,567965.0,454,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2022,6
MI,July 2022,224966256.0,22874582.0,0.102,1307287.0,455,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2022,7
MI,August 2022,229797476.0,25654849.0,0.1119999999999999,1490223.0,456,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2022,8
MI,September 2022,383102602.0,50442748.0,0.132,2601351.0,457,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2022,9
MI,October 2022,504336507.0,51362299.0,0.102,2972271.0,458,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2022,10
MI,November 2022,498118043.0,42758230.0,0.086,2494635.0,459,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2022,11
MI,December 2022,494820409.0,50450735.0,0.102,2827280.0,460,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2022,12
MI,January 2023,490904822.0,33785629.0,0.069,1716686.0,461,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2023,1
MI,February 2023,357161200.0,23134728.0,0.065,959332.0,462,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2023,2
MI,March 2023,421666037.0,46016812.0,0.109,2900149.0,463,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2023,3
MI,April 2023,338127853.0,36275215.0,0.107,2324351.0,464,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2023,4
MI,May 2023,305275755.0,36125966.0,0.118,2152149.0,465,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2023,5
MI,June 2023,235996767.0,17928415.0,0.076,825756.0,466,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2023,6
MI,July 2023,208808123.0,22985461.0,0.11,1527305.0,467,Michigan,10050811,2151937,37258,7898874,YES,YES,Online & In-Person,,2023,7
MS,August 2018,7696051.0,645057.0,0.084,77407.0,468,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2018,8
MS,September 2018,31770270.0,5503793.0,0.173,660455.0,469,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2018,9
MS,October 2018,32837334.0,1178343.0,0.036,141401.0,470,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2018,10
MS,November 2018,44499883.0,1674250.0,0.038,200910.0,471,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2018,11
MS,December 2018,41762048.0,6174224.0,0.148,740907.0,472,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2018,12
MS,January 2019,35190774.0,2793238.0,0.079,335189.0,473,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2019,1
MS,February 2019,25148135.0,2756439.0,0.11,330773.0,474,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2019,2
MS,March 2019,32421264.0,4898726.0,0.151,587847.0,475,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2019,3
MS,April 2019,19188763.0,2057834.0,0.107,246940.0,476,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2019,4
MS,May 2019,17438288.0,1191967.0,0.068,143036.0,477,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2019,5
MS,June 2019,15190666.0,1625113.0,0.107,195014.0,478,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2019,6
MS,July 2019,13383383.0,1053776.0,0.079,126453.0,479,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2019,7
MS,August 2019,19876370.0,2884348.0,0.145,346122.0,480,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2019,8
MS,September 2019,37870989.0,5631583.0,0.149,675790.0,481,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2019,9
MS,October 2019,48019481.0,12295357.0,0.256,1475443.0,482,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2019,10
MS,November 2019,56369036.0,3784071.0,0.067,454088.0,483,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2019,11
MS,December 2019,49076433.0,3478919.0,0.071,417470.0,484,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2019,12
MS,January 2020,45190371.0,4637967.0,0.103,556556.0,485,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2020,1
MS,February 2020,34462822.0,2105780.0,0.061,252694.0,486,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2020,2
MS,March 2020,10749403.0,648647.0,0.06,77838.0,487,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2020,3
MS,April 2020,0.0,0.0,0.0,0.0,488,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2020,4
MS,May 2020,236503.0,87697.0,0.371,10524.0,489,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2020,5
MS,June 2020,1575859.0,-62231.0,-0.039,-7468.0,490,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2020,6
MS,July 2020,7916665.0,1335763.0,0.1689999999999999,160292.0,491,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2020,7
MS,August 2020,40489135.0,3748732.0,0.093,449848.0,492,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2020,8
MS,September 2020,52220289.0,6598931.0,0.126,791872.0,493,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2020,9
MS,October 2020,61192425.0,8769600.0,0.143,1052352.0,494,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2020,10
MS,November 2020,54443370.0,8108102.0,0.149,972972.0,495,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2020,11
MS,December 2020,55298807.0,7762542.0,0.14,931505.0,496,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2020,12
MS,January 2021,67707628.0,9114483.0,0.135,1093738.0,497,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2021,1
MS,February 2021,47807574.0,4606840.0,0.096,552821.0,498,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2021,2
MS,March 2021,50546886.0,5237031.0,0.104,628444.0,499,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2021,3
MS,April 2021,32917836.0,4300968.0,0.131,516116.0,500,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2021,4
MS,May 2021,36125896.0,3888299.0,0.108,466596.0,501,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2021,5
MS,June 2021,43099180.0,3194317.0,0.074,383318.0,502,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2021,6
MS,July 2021,30659426.0,2887695.0,0.094,346523.0,503,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2021,7
MS,August 2021,21436948.0,1886405.0,0.088,226369.0,504,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2021,8
MS,September 2021,54835753.0,8846121.0,0.161,1061535.0,505,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2021,9
MS,October 2021,83527015.0,9146353.0,0.11,1097562.0,506,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2021,10
MS,November 2021,60582141.0,9520846.0,0.157,1142502.0,507,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2021,11
MS,December 2021,56839743.0,3238730.0,0.057,388648.0,508,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2021,12
MS,January 2022,66523295.0,6521389.0,0.098,782567.0,509,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2022,1
MS,February 2022,40871618.0,1887995.0,0.046,226559.0,510,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2022,2
MS,March 2022,47523073.0,3965723.0,0.083,475887.0,511,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2022,3
MS,April 2022,35503585.0,4209290.0,0.119,505115.0,512,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2022,4
MS,May 2022,29233786.0,4006359.0,0.1369999999999999,480763.0,513,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2022,5
MS,June 2022,25096238.0,2082091.0,0.083,249851.0,514,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2022,6
MS,July 2022,18296341.0,2527212.0,0.138,303265.0,515,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2022,7
MS,August 2022,21234898.0,2687465.0,0.127,322496.0,516,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2022,8
MS,September 2022,43139311.0,8779943.0,0.204,1053593.0,517,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2022,9
MS,October 2022,56199189.0,7687183.0,0.1369999999999999,922462.0,518,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2022,10
MS,November 2022,73605361.0,5087585.0,0.069,610510.0,519,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2022,11
MS,December 2022,74358933.0,11297381.0,0.152,1355686.0,520,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2022,12
MS,January 2023,57223251.0,5117380.0,0.089,614086.0,521,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2023,1
MS,February 2023,39807504.0,3143541.0,0.079,377225.0,522,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2023,2
MS,March 2023,46689392.0,4953171.0,0.106,594381.0,523,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2023,3
MS,April 2023,31805004.0,4347138.0,0.1369999999999999,521657.0,524,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2023,4
MS,May 2023,26761691.0,3180953.0,0.119,381714.0,525,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2023,5
MS,June 2023,20414902.0,1848676.0,0.091,221841.0,526,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2023,6
MS,July 2023,17728739.0,2463671.0,0.139,295641.0,527,Mississippi,2949965,691885,32242,2258080,NO,YES,In Person Only,,2023,7
MT,March 2020,8051.0,3130.0,0.389,1395.0,528,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2020,3
MT,April 2020,434.0,-289.0,-0.6659999999999999,-199.0,529,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2020,4
MT,May 2020,113283.0,30502.0,0.2689999999999999,11504.0,530,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2020,5
MT,June 2020,346600.0,68714.0,0.198,20433.0,531,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2020,6
MT,July 2020,1554924.0,170766.0,0.11,9164.0,532,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2020,7
MT,August 2020,2606465.0,240986.0,0.092,-11797.0,533,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2020,8
MT,September 2020,2452736.0,303394.0,0.124,34872.0,534,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2020,9
MT,October 2020,2935271.0,491142.0,0.1669999999999999,118569.0,535,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2020,10
MT,November 2020,3184529.0,465183.0,0.146,88038.0,536,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2020,11
MT,December 2020,5568187.0,594935.0,0.107,22870.0,537,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2020,12
MT,January 2021,5142569.0,486975.0,0.095,-16369.0,538,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2021,1
MT,February 2021,3863473.0,309201.0,0.08,-46288.0,539,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2021,2
MT,March 2021,4411507.0,652401.0,0.148,126750.0,540,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2021,3
MT,April 2021,3253865.0,501413.0,0.154,105616.0,541,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2021,4
MT,May 2021,3981680.0,496740.0,0.125,59143.0,542,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2021,5
MT,June 2021,3700999.0,385441.0,0.104,9205.0,543,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2021,6
MT,July 2021,2629806.0,446624.0,0.17,110186.0,544,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2021,7
MT,August 2021,3349655.0,475519.0,0.142,84332.0,545,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2021,8
MT,September 2021,3023972.0,561587.0,0.186,155514.0,546,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2021,9
MT,October 2021,4404020.0,568817.0,0.129,77049.0,547,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2021,10
MT,November 2021,4531859.0,879240.0,0.1939999999999999,255632.0,548,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2021,11
MT,December 2021,4922327.0,642265.0,0.13,90020.0,549,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2021,12
MT,January 2022,5117844.0,669464.0,0.131,94608.0,550,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2022,1
MT,February 2022,3631705.0,705841.0,0.1939999999999999,205602.0,551,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2022,2
MT,March 2022,3981218.0,671606.0,0.1689999999999999,164091.0,552,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2022,3
MT,April 2022,3243425.0,389693.0,0.12,39210.0,553,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2022,4
MT,May 2022,3236702.0,382130.0,0.118,35076.0,554,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2022,5
MT,June 2022,2911455.0,274694.0,0.094,-9871.0,555,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2022,6
MT,July 2022,2560000.0,274000.0,0.107,10800.0,556,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2022,7
MT,August 2022,2975100.0,440591.0,0.148,85849.0,557,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2022,8
MT,September 2022,4940321.0,975542.0,0.1969999999999999,288906.0,558,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2022,9
MT,October 2022,5319627.0,681222.0,0.128,89556.0,559,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2022,10
MT,November 2022,5782523.0,777488.0,0.134,119541.0,560,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2022,11
MT,December 2022,7218595.0,931178.0,0.129,125591.0,561,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2022,12
MT,January 2023,7139581.0,979495.0,0.1369999999999999,159322.0,562,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2023,1
MT,February 2023,4366807.0,560668.0,0.128,74392.0,563,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2023,2
MT,March 2023,5784045.0,925542.0,0.16,208283.0,564,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2023,3
MT,April 2023,5201964.0,633005.0,0.122,67685.0,565,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2023,4
MT,May 2023,4457829.0,666686.0,0.15,132542.0,566,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2023,5
MT,June 2023,3353974.0,282263.0,0.084,-31881.0,567,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2023,6
MT,July 2023,2587209.0,560046.0,0.216,180795.0,568,Montana,1104271,234847,35272,869424,NO,YES,In Person Only,,2023,7
NH,December 2019,360726.0,44759.0,0.124,19403.0,569,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2019,12
NH,January 2020,16834974.0,1643793.0,0.098,713311.0,570,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2020,1
NH,February 2020,22130928.0,1359395.0,0.061,613679.0,571,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2020,2
NH,March 2020,8768769.0,818605.0,0.093,394229.0,572,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2020,3
NH,April 2020,3774668.0,262393.0,0.07,126090.0,573,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2020,4
NH,May 2020,7180450.0,424947.0,0.059,187743.0,574,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2020,5
NH,June 2020,8138772.0,691103.0,0.085,313156.0,575,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2020,6
NH,July 2020,11623208.0,1268688.0,0.109,602156.0,576,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2020,7
NH,August 2020,27496050.0,1367516.0,0.05,607909.0,577,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2020,8
NH,September 2020,41373620.0,2290364.0,0.055,990884.0,578,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2020,9
NH,October 2020,47055486.0,4203875.0,0.089,2001597.0,579,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2020,10
NH,November 2020,46523447.0,4770459.0,0.103,2323843.0,580,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2020,11
NH,December 2020,51649897.0,4537653.0,0.088,2137406.0,581,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2020,12
NH,January 2021,59795433.0,4197029.0,0.07,1886506.0,582,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2021,1
NH,February 2021,50995349.0,1787930.0,0.035,769387.0,583,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2021,2
